Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
s4s,3778.2131496966217,4.0584403994963765,110.27045397485786,0.38214680819154206,0.9223028065147202,13.608061920601854,29.659035987285122,2.1121530632809553,0.03833879462492381,0.06341154374391239,1.6435657126454253,76.39811465716353,209.86294875935937,2.740111767429799,63.43709117865857,97.08011415501723,1.5177366258509786,7.34863387160494,8.88014880381971,1.1957494542338214,1.5434019141772468,0.9167608086354163,0.5931124000140121,11.240531932736431,32.37167267354216,2.698699343867679,1531432593952
sci,1956.1383833240368,1.8989579743849425,278.14921862398137,0.12185210649556134,0.9814862468719817,31.420133622280797,51.19186039285831,1.630136687707762,0.016746960814085162,0.027763201210143418,1.5901433114128845,209.24594018012309,292.3446868641702,1.3971317554653855,178.37410899911683,141.36485845524274,0.7917867759066973,16.688980835548033,19.65367557663023,1.1785551610373415,1.558522508035516,0.7063476619320025,0.45323268386270693,37.920395241226394,49.65145237604696,1.3132320678590872,1531432633683
soc,3799.7534262074682,3.65094088764795,226.06450562885342,0.22665270067064372,0.9600148513380953,81.0687728976536,125.59096694162207,1.5493768774004344,0.03059271012328912,0.056941932247500576,1.7653882941958507,90.22888760024654,159.88271513952665,1.7718028831059136,101.89707657109254,100.32281210088969,0.9720976021661191,47.58073578790704,77.98305194705,1.639127851514871,1.8309636398226272,1.1960428884048644,0.6530873874158782,56.125348611567404,88.02192393559183,1.5695935315776115,1531432717303
sp,65223.06424398604,97.23051365266927,170.742808209092,0.2052856121608109,0.9573616550588717,52.83062659539488,93.56772293049544,1.7733233547658465,0.35170521481990824,0.39159284303445285,1.1018644312233354,94.45578035064209,154.15073886121635,1.631321945959101,89.28039559927886,78.87350522716746,0.8757257442095802,27.325770363193087,40.28349900976635,1.469269048072024,1.5617850257140387,1.019542493858202,0.6517425110640401,2.2758829406549794,2.8093148459510533,1.1975867887026308,1531432866381
t,133.6975248275886,0.15712248011491656,651.5352274826071,0.21587686450737145,0.9880734060706273,96.98226267527487,101.34334988609686,1.0454866177075273,0.0031441459173269623,0.0050751011949959615,1.5242824712858927,168.23647826723217,276.9990632537451,1.6464873959588466,238.01568783750292,220.76380485333206,0.9275286082267314,63.022787331247486,67.89540901572131,1.0778160091158349,1.6717531851865133,0.5455262016775894,0.326260591139314,2742.901171722697,3798.570050964537,1.3855059362736712,1531432875376
tg,17846.449235404492,17.310921923752517,543.8166749304013,0.2050909569615816,0.9478450425324875,101.90866662170744,100.43994309277092,0.9860758125720809,0.11415509141874995,0.2043448473311562,1.7482867690881223,213.72874182441979,307.8732921190256,1.4404924840598712,225.88862287652748,146.3126406020557,0.6457663820313967,36.82684923722035,30.71629500222808,0.8341113698561254,2.543954523796072,1.594205580897638,0.626581916454958,27.739702325815497,35.443787481718935,1.2806605484844003,1531432989420
toy,1713.3343199420817,1.738112623166872,337.83095818916917,0.2874907308080678,0.9517001860874088,98.6315437997685,105.85591029374653,1.0734351234132082,0.015858437011031526,0.03135717374226464,1.9627546585000912,136.1496969415741,177.86929710340993,1.3064262638109947,134.6336200980625,68.20594925492937,0.5061791364433431,39.82491632746913,34.91454639478013,0.8768121212619501,2.0552222939524447,0.8607279462173931,0.41879901069408,265.71831131445106,447.85750554776973,1.685789949605529,1531433025456
trash,21076.79500754614,20.619891481417323,327.32789363818307,0.5145938537109377,0.7387525483302473,120.76121800181907,100.54810832362227,0.833539652738391,0.12080392657958988,0.27044235634351693,2.155058788841359,86.32568576028409,192.73142177037548,2.231883206415062,81.47538463351668,85.68371948856377,1.0476818249527389,29.84158876010757,22.958846166361706,0.7697019520982747,4.072792982903986,2.8450825467489143,0.6980973322070164,42.56752830743402,44.783731639520255,1.052383636172432,1531433151655
trv,488.61214350180836,0.5067038722197269,374.21588684439484,0.09868264941225018,0.9934048282328254,32.93869707399691,58.10017484926906,1.7638441068157247,0.003976727548328009,0.0058357673079800845,1.454554950583406,224.27079767034527,301.3068534143999,1.3434917253229577,261.4119159588637,211.44454846451774,0.8089321590693109,19.19537413518519,28.578315160217585,1.4888321992505975,1.4442033289705944,0.6038042754415247,0.41806515775445313,136.58603205271928,182.41207706959733,1.3356931102394254,1531433173714
tv,39864.466208671816,35.98308993685372,122.93197086321891,0.2117665754411181,0.9518522379130688,45.37488857505167,68.3713975867477,1.508597770909233,0.2727375016040586,0.3338315401048377,1.2155530168986124,104.80766167263522,164.6390123571208,1.570395686845228,96.39907878406326,86.40264854998564,0.8922176831604006,24.28219704328974,31.660491293740563,1.3039045597095429,1.5672636528340116,0.7806464757798635,0.4984764559084373,2.7569764809267703,3.2871287887564713,1.2078960714213363,1531433325186
u,791.760535283434,0.8625814956433157,248.33743627922829,0.4012731729953704,0.7951401817427132,172.51758330224877,121.2541115375383,0.7028699996448701,0.006095165824952376,0.014646175527836425,2.208676278532977,118.91669080745937,195.75488244193903,1.646151923247875,106.4418820283002,68.77841208460444,0.6460904103397013,60.548898847846,38.89252684828854,0.642352872488056,3.125984187641354,1.8207655066404833,0.5824540196943061,1708.8612357151435,1973.821831223832,1.1550551759855014,1531433349210
v,111207.71339245317,101.74856269975685,142.00317518360328,0.2355856986215503,0.9654584388192516,82.2863226073529,116.20024405802845,1.418501766212593,0.5567588918949867,0.5229209264274527,0.93087687374154,117.6393907519227,160.67049012188752,1.3653380658634136,103.31214947811031,65.09750653628696,0.6285038757059246,36.94075192338763,45.5740137877672,1.2348627650741846,1.7649566672493104,0.8580724756183336,0.48480596437943285,2.170622482036363,2.7730001536103757,1.286544638524284,1531433500860
vg,95019.56417342463,83.31668891897141,1164.841659419834,0.24105594218834567,0.95445476129929,380.9011659451177,236.88977912773976,0.6227597232482301,0.5537908940438855,0.7579419818566091,1.3607283438809954,101.41938487603808,160.67450537834773,1.584206010266599,115.61878822783291,80.81405762750904,0.684059512488676,69.21774128682553,37.96953322723939,0.5491333390325621,5.171730374522827,2.2028338905021316,0.42619612991349726,27.999275410718415,31.350559574529616,1.120897990312742,1531433654466
vip,23.58013743131531,0.03737295595496199,113.14285714285711,0.36135160542552075,0.8020110517760765,21.744035281327157,43.2711755676843,1.9900269462696834,0.00023876624306496283,0.0003377050507906404,1.4129421909497426,55.876153941384665,145.57342290766715,2.6052877471758573,73.65829402748507,103.71469008464653,1.4080644608333654,0,0,0,0,0,0,1752.397205710656,2157.995930207196,1.2314728990804313,1531433665209
vp,6449.864652303698,6.416069297451067,200.11660339676496,0.30783168034409253,0.8684286799478927,52.24015806372108,68.90219259525789,1.323269295737257,0.07536628337402869,0.12001409579063015,1.5703535899623748,89.611662519782,166.8318259246012,1.8591585884114952,91.3589076614748,86.82263336095218,0.9445195520657821,25.328769454483552,25.598934488457274,1.0168371398609302,1.7273798273964818,0.9805326069021372,0.5680264243274372,26.708055548963376,46.17169126746004,1.7974467271985672,1531433770225
vr,2000.052272492123,2.018694538936603,229.4523648145454,0.18051934668978095,0.9708490486296043,57.788501169936296,77.26247812723152,1.3366773255601323,0.017492181293036688,0.026900266625265793,1.5301112877555791,165.21025286424722,243.2665504864954,1.4724040334716504,149.0669989854059,91.0410873094532,0.6107222284589776,28.0980630641849,29.308394655547602,1.0432713405844123,1.7851347544196827,0.8627426489718398,0.4831348446456012,106.8343939993273,191.42979927453845,1.7919649295791995,1531433830238
w,134.7117254360355,0.1737272466981069,148.40279896706195,0.7431672614179257,0.4902958274858835,66.5547873373457,82.43339650145307,1.2385849193385352,0.0011494802058943593,0.003656017466350624,2.4463618723091334,34.68904184728129,91.48158280137392,2.6371959867821433,27.241982342737717,31.30000100357425,1.1489640099044542,28.763359181095684,41.11978685995508,1.4295955609918998,2.7969126111941462,2.4586396615939687,0.8790532114320552,1533.3200807853657,1730.8964763034348,1.1288591600091733,1531433843264
wg,581.4883420577033,0.7242951193958422,119.11428380260027,0.7584074356821242,0.4816069053835696,61.84475223240741,74.91083151715769,1.2112795472661728,0.005410323464831872,0.01232571872617745,2.0801864471109606,43.159160651767955,125.49500204719648,2.9078381775640185,34.24664308982338,47.96961072653898,1.3999926544046362,26.739793447839507,34.50725889335577,1.290161938023662,3.551195000018408,6.151860014435106,1.7323685214807725,305.8370281943341,379.03564245299566,1.2393825833937293,1531433866286
wsg,1182.3757428229455,1.1808051287120438,104.99986229978909,0.41460468155286506,0.6815538954620615,147.70755866697684,96.5287794188842,0.6535436728256756,0.00819382828195766,0.01797420360259078,1.95685228488972,55.007915291373735,125.09133958445823,2.2740691906727766,52.03629904327931,35.538512804636106,0.6814924180902698,74.00945843394129,54.578641518404254,0.7374801251907716,2.2437217935597915,0.9005344307668143,0.4012206387134228,848.0683896320812,1142.2896525631306,1.3470035539776406,1531433895306
wsr,515.3869440685233,0.5613183340360487,213.87597103944924,0.3260050197143963,0.8171802160995073,6.111798135957827,18.84948446572751,3.0881684145580746,0.006546247317401845,0.020584964687124573,2.5104810727102054,90.82259635161343,159.8979281685616,1.7613891896930072,138.0302326874761,124.97807281626935,0.9041127667682937,3.634535467419111,6.3144626960615495,1.7395631423694817,1.693709755599358,1.2174509781578855,0.7164392485337401,26.481180615497994,70.7565800815995,2.674441437078423,1531433920389
x,6177.903539083899,6.090807332498105,378.2535756773905,0.25206466373828357,0.9159125170172914,41.27300334292469,62.29696095387934,1.507623964644193,0.04914186648532182,0.08144077177672969,1.6217815721409858,176.40470984886318,298.6327973190087,1.6923847474769367,171.57168603510618,148.90324337651134,0.8658473681442431,21.12377137008585,29.643011513107208,1.4037248358497851,1.794657512760655,1.0208175154519925,0.5672892820451136,20.47887158326552,31.55490998135265,1.5417222680366562,1531434001425
y,384.78132001835655,0.46301062926399167,102.61884995868053,0.6703610756002115,0.4813480182072531,108.10056452377371,86.73988697763116,0.8024108581792873,0.002874397262921297,0.005380512764081281,1.7944734516418108,44.49375947553472,110.61108907177038,2.48605536480145,40.71681892543791,46.45245540974344,1.1408373568341224,37.338818387792074,34.790754690760075,0.9317685591407807,3.585108522502932,2.7066655767848835,0.7549802101415283,1305.1179925358015,1419.7659469604512,1.087857382512585,1531434010447
