Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
tg,17603.84292158519,17.190987284302835,442.67333333333335,0.20153866386112573,0.9528537611783272,101.38666666666668,109.4510415157795,1.0795407829673147,0.09819172275000598,0.1826449436853455,1.860084929463511,199.56387550462298,292.649776759453,1.4664466503241147,201.45431888883937,132.46982338296868,0.6575675523544585,36.733333333333334,33.95657357403555,0.9244076290572292,2.3740316423295806,1.321936856999147,0.5568320292908825,28.848789948147758,37.859995041553596,1.3123598982696467,1531073123466
toy,1647.2713384638155,1.716128028759018,354.3918918918919,0.28497263925915534,0.9544689210046303,95.02666666666667,106.62438411962293,1.1220469775461932,0.012194071827052691,0.020134786927219733,1.6511947127087172,141.56158011663427,189.03874488781767,1.335381709727077,143.0570569612756,82.24396253041051,0.5749032188791169,38.72666666666667,35.566444235480674,0.9183967352938717,2.015852753374096,0.8472057323050576,0.4202716348637174,265.1206330814741,432.0529472172632,1.6296466336684143,1531073156362
trash,20624.84951309979,20.11860889360643,306.79333333333335,0.5195609650076071,0.7293523147141926,122.69333333333334,100.16605856720572,0.8163936527429287,0.10097485635637717,0.24402062522474222,2.4166474113466845,84.30990621968309,186.55487954137843,2.212727873937845,75.6981834322766,61.74181141615414,0.8156313482924128,30.746666666666666,22.171509245475875,0.7211028592414096,4.022025060516778,2.883749961383765,0.7169895557570793,48.78910017407956,46.18589849906638,0.9466437858922394,1531073252918
trv,474.62298877978793,0.5,357.8523489932886,0.09137682650751183,0.9936200864375387,32.39333333333333,55.94436482395308,1.7270332833078745,0.004677753145255373,0.009288227876071687,1.985617365356849,240.59652625274506,315.74790732820907,1.312354389508176,255.97537609149916,163.56522162745452,0.6389881094226331,18.766666666666666,26.26059574512521,1.3993212652819826,1.5025808925289532,0.6506477331944326,0.4330201032300797,148.70236265369167,181.29649052517266,1.2191903833255726,1531073273239
tv,39122.22803078148,35.35510394921898,136.1338028169014,0.21282633371169127,0.9500567536889899,36.205479452054796,53.05591749215639,1.4654112663365177,0.25608134088162904,0.2797734431832779,1.0925178781869949,97.84370397643593,150.71070727493648,1.5403209521915964,87.5884727522173,49.96193166162389,0.5704167465388202,21.91780821917808,27.343954992797787,1.2475679465463991,1.4675482606256136,0.5553164289624316,0.3783973882574063,2.568654117197297,3.50651256730395,1.36511667484837,1531073424303
u,778.0995741861757,0.8623758493643855,256.6875,0.40512419805889127,0.7910840598782695,162.10666666666665,116.11426249843538,0.7162830800610835,117.31872803073654,195.6608469523584,1.6677716357536445,109.89264185895978,89.47544286758517,0.8142077700017551,58.593333333333334,40.29807218989791,0.6877586561024788,2.9672116473562973,1.6141882832916927,0.5440084750037597,1531073449792
v,123026.68678206776,117.55727319556915,141.67123287671234,0.2332655482121674,0.9642433485849856,79.74324324324324,118.50322846677612,1.4860598045316784,0.569336572822476,0.6795515651834584,1.1935849506638816,119.57548117154812,158.50094608325657,1.3255304894476176,104.49655023334005,68.65208201089013,0.6569794108761535,34.78378378378378,42.34758689007806,1.2174519929548473,1.7244090912231622,0.7707312072680418,0.4469538064899348,2.035265863365955,2.780209425661378,1.3660178140380264,1531073601458
vg,94758.6696007308,83.47687056077622,1161.5333333333333,0.25253058377787413,0.9515748996248893,353.67333333333335,229.67828214458783,0.64940797198334,0.49198486446888895,0.8738332556143561,1.7761384927109145,102.3162722505216,160.69134090908383,1.570535530415248,117.67451925912754,103.42378715650976,0.8788970442170521,65.58,37.41626562517074,0.5705438491181876,5.069866866069164,2.0976376435676665,0.4137461000418803,29.658855324074512,29.614842672011722,0.9985160367255621,1531073751784
vip,23.802535714206698,0.034384915344620716,112.07482993197279,0.3630179344465059,0.8030303030303031,21.56,43.19822218564095,2.0036281162171123,0.00041233841796273505,0.0015534995948937732,3.7675354204666185,55.9329196217494,145.75785054904125,2.6059403216341956,73.41080677298494,103.89821054073714,1.4152985794316528,1698.5718101907341,2147.490221438044,1.2642916882018078,1531073761661
vp,6682.470374907731,6.686139156258335,186.29054054054055,0.3433772755806654,0.8646578782172002,53.1,70.46254324107245,1.326978215462758,0.05562388108912383,0.08820901696373369,1.5858119792540195,87.53284041897719,153.94703300420505,1.758734576272578,88.62431155860406,80.74615029713398,0.9111060935434118,25.933333333333334,27.474513442259333,1.0594285389046014,1.776394028285494,0.9917788949437035,0.5583101942202146,30.733948107400646,53.52097750279588,1.7414286415713758,1531073844713
vr,1958.0902885925013,1.9761811403591176,246.15862068965518,0.17289256198347105,0.9731129476584023,60.5,83.44089724669392,1.3791883842428747,0.019832428855133786,0.030935562196560528,1.5598473803954984,158.39447154471546,225.73400648146324,1.4251381647353616,140.16158877532692,74.40081156986462,0.530821691020683,28.666666666666668,30.9837950476625,1.0808300598021803,1.833891025653971,0.9241283498789209,0.5039167196695201,112.46890713704293,221.69391025143716,1.9711573260092585,1531073887746
w,123.7184540052693,0.16666666666666666,136.336,0.7436371100164204,0.4884031198686371,64.96,82.72644720200829,1.273498263577714,0.0008956869052206294,0.0015945877362392718,1.7802959124946527,34.209723064483526,89.35373600429864,2.6119397644895153,26.7943010701631,31.46682150523328,1.1743848597817421,27.959999999999997,39.97764041727994,1.4298154655679525,2.7469044996622998,2.3957948146397294,0.8721798719009944,1542.8318763388834,1754.997060564059,1.1375167232923917,1531073896853
wg,592.9826329682566,0.7362629457550366,115.70229007633588,0.7419727177334733,0.4881427072402938,64.39189189189189,77.13778783862655,1.1979425603480305,0.004436960604927262,0.004161491453556145,0.937914898080184,41.97943790039265,121.22093156568512,2.8876263625376293,33.757240738847784,45.63917783528467,1.3519818811127877,28.31756756756757,39.77250122311559,1.4045168649537356,3.2665204581106217,4.81689065518283,1.4746243646577228,311.729473089327,384.9453114721542,1.2348697980246706,1531073913881
wsg,1171.1405220942943,1.1794224204267558,108.74242424242425,0.4132896174863388,0.6795628415300546,152.5,98.43574892622429,0.6454803208277002,0.007609904772589308,0.010901209460864784,1.432502743021263,51.50019543973942,112.32598949162332,2.1810788975171254,48.48197492126267,32.459703518433976,0.6695210657393861,77.45333333333333,58.65964958034518,0.7573547458298998,2.2807609079224784,0.9496080766856948,0.41635581940532423,869.7277514722268,1125.1001485348654,1.2936233742459733,1531073948933
wsr,510.23744129777305,0.5598290419198476,198.66438356164383,0.23835616438356164,0.9246575342465754,4.866666666666666,16.40352265690377,3.3705868473089944,0.003567120927230104,0.006958730923989527,1.9507975944603124,97.17045454545455,164.75974392422205,1.695574490156887,138.43472028808787,151.1064437564529,1.0915357320908707,3.2866666666666666,5.423819892126051,1.6502494600789204,1.6290279692510932,1.1775552620137717,0.7228576084885301,26.314950666666917,61.63530024613763,2.3422160667095953,1531073969186
x,6098.250032113402,5.99518127559901,351.70666666666665,0.23785510169776433,0.9115817784501598,39.66,63.79945976782772,1.6086601050889493,0.040526899291278576,0.0638353239293261,1.5751346647697648,186.06328906378096,310.93733742184605,1.6711374876064848,200.1423129421623,169.37647748922473,0.8462802043172731,19.69333333333333,28.587164174775285,1.4516163257333428,1.8461004980892881,1.2132311985676776,0.6571858898382674,20.410263683328807,25.802416811972737,1.2641883129147549,1531074035532
y,389.072203119478,0.45185265405091396,114.78461538461538,0.6783387622149837,0.473708701721731,116.95238095238095,91.39853177145311,0.7815021039090047,0.0026952515128738697,0.0032711902202799,1.2136864424915665,44.575581060038054,113.00856461728036,2.535212372555977,42.29899696182432,53.434499245047014,1.263256887468814,39.69387755102041,35.21452472533548,0.8871525509210482,3.7833277710287625,3.8100923221791105,1.0070743411013183,1344.0816356991472,1414.6234529661886,1.0524832833017228,1531074048631
