Board,postsPerDay_mean,dailyPeakPostsPerMinute_mean,OPLength_mean,repliesWithImages_ratio,repliesWithText_ratio,repliesPerThread_mean,repliesPerThread_standardDeviation,repliesPerThread_coefficientOfVariation,repliesPerMinutePerThread_mean,repliesPerMinutePerThread_standardDeviation,repliesPerMinutePerThread_coefficientOfVariation,postLengthByPost_mean,postLengthByPost_standardDeviation,postLengthByPost_coefficientOfVariation,postLengthByThread_mean,postLengthByThread_standardDeviation,postLengthByThread_coefficientOfVariation,postersPerThread_mean,postersPerThread_standardDeviation,postersPerThread_coefficientOfVariation,postsByPoster_mean,postsByPoster_standardDeviation,postsByPoster_coefficientOfVariation,threadAgeHours_mean,threadAgeHours_standardDeviation,threadAgeHours_coefficientOfVariation,created
po,32.357142857142975,0.05,203.0810810810811,0.31712008793624624,0.909315746084089,24.26,45.47650382340314,1.8745467363315391,0.0002247392575192406,0.0008296883344798994,3.6917819505070995,107.24175244127738,166.7292238534322,1.5547043950510646,120.2541329699251,85.06434669051706,0.707371502248419,10.766666666666667,18.279466318492116,1.6977832493955525,2.0819970302543447,2.0644855121266423,0.9915890763179604,3647.0643969055677,4392.067335772072,1.2042746871973575,1531240894672
pol,117636.58086595807,104.39512859215081,318.7253886010363,0.2254032258064516,0.9575806451612904,62,83.35496385938872,1.3444349009578827,0.5518328808568499,0.6206128934249115,1.1246392068215736,131.0780158730159,190.28553905602126,1.451696821840542,151.1229550756385,161.1568592650419,1.0663956325124886,36.095,44.86887534806279,1.243077305667344,1.7588297412794613,2.8067089117004427,1.5957820395160598,1.8768762888875272,2.4380264627586707,1.2989809063035005,1531241097438
qa,1884.205598106788,2.3915584744273057,113.42666666666666,0.44627808988764045,0.7094452247191011,37.973333333333336,55.88797684256925,1.4717690530873222,0.007696960295028193,0.00993329725536661,1.2905480702275374,56.11666096476223,151.4245822571054,2.698389028388389,62.385227640399,68.1519724228269,1.092437665141956,22.30666666666667,29.30846218339603,1.3138880237625237,1.417286148727361,0.47051387764062974,0.33198227334905045,125.24690466667016,215.59985695118087,1.7213986846619038,1531241133467
qst,2626.8003399363884,3.318080994286062,1434.04,0.10663729596995522,0.9929943666040734,184.61333333333334,232.28068614406055,1.2582010299584385,0.02264230720627876,0.027796148035244408,1.2276199497698044,300.1475827885928,544.4302332532552,1.8138751216821276,349.96770248410985,193.44240652009785,0.5527435964719659,28.16,26.95504405487032,0.9572103712667017,6.334413417426993,6.116378540809093,0.965579310624398,171.5619474388904,95.2509209179477,0.555198412817479,1531241152744
r,1920.1472802488302,1.9649684333086026,77.01470588235294,0.5286080273270709,0.71733561058924,7.806666666666667,20.863268093842727,2.6724937780328,0.029044358787464645,0.0946949607624765,3.260356389873073,43.199091597274794,78.01907140296716,1.8060350002334071,44.514430267490155,49.63097017972973,1.1149411523744985,3.14,5.271343914664139,1.6787719473452671,2.3624573858131015,1.7590970339704886,0.7446047681258171,7.386400851856779,7.705546693733579,1.0432072193586102,1531241204822
r9k,22823.58536355743,20.459617939442715,226.49333333333334,0.19478117937127595,1,32.446666666666665,71.75611812862294,2.211509701930027,0.19587709298851463,0.4219625770410586,2.1542211526786375,135.50129559497708,174.92438540764078,1.2909425303983963,149.4809109293994,132.41892492996365,0.8858584290572444,15.073333333333334,23.139316229213744,1.5351160700495627,1.6035281582315932,0.9031812644123083,0.5632462765158779,3.0031221111147492,4.880696338535661,1.6252074201285016,1531241329005
s,2190.3501095097417,2.2359484707629367,81.62037037037037,0.7194310621702226,0.404985853024394,92.74468085106383,74.09093552537857,0.7988699173417739,0.018538434298746815,0.03024302835801721,1.6313690719858482,22.3215312452716,61.56713155586914,2.758194806591102,20.0666287233897,16.540762427217675,0.8242920450278591,37.808510638297875,37.07762891376561,0.98066885703263,3.6925195185490436,3.159971338947839,0.8557764754049381,142.87867786249748,131.4175114061481,0.9197839269804883,1531241361636
s4s,3729.122855970649,3.928174662323555,97.52083333333333,0.31027073485174045,0.9209282337773957,15.513333333333334,39.302202935147996,2.5334466868380745,0.061593882724468356,0.1839817729884541,2.9870137236106857,56.35082761404925,147.18242758093334,2.611894692816156,65.81183548824343,119.12748396082611,1.810122496615475,7.906666666666666,11.250686892610412,1.4229367908023287,1.6064097606097605,0.8925413715397644,0.5556125176934769,14.246678579630673,53.26775099565588,3.738959273764761,1531241412792
sci,1968.2445133528227,1.8936611287670193,273.5374149659864,0.13247204010798302,0.9814886232163517,34.57333333333333,56.59886296462936,1.6370669966630167,0.016931273224069145,0.022713072143555436,1.341486363309465,189.15292353823088,263.70144316468014,1.3941177235433095,171.90123453962727,125.11195018123337,0.7278129823575649,17.7,20.98213525835727,1.1854313705286594,1.6106617258076168,0.6900138274757445,0.428403938840577,39.60578231851569,51.58056119833419,1.3023492575784896,1531238439361
soc,3766.2975999305463,3.6030419482270495,226.79333333333332,0.22285886610373945,0.9607961399276237,88.42666666666666,132.5355975661718,1.4988193331518223,0.02313742631242458,0.029342304933001336,1.2681749705776393,88.69964216490234,158.17937928938574,1.7833147398195017,92.35954420155488,74.76397157580166,0.8094883124655243,51.68666666666667,79.7352399437594,1.542665547731705,1.7760872359375546,1.0467779581012489,0.5893730538233836,62.20104874444582,90.8238993634016,1.460166688451722,1531238511649
